id_fatura,id_pedido,data_emissao,data_vencimento,valor_fatura,status_fatura,dias_em_atraso
486,105805,2022-06-11,2022-06-18,331.31,aberta,0
487,36994,2022-07-18,2022-08-17,235.06,aberta,0
488,97712,2022-11-07,2022-11-28,665.34,paga,0
489,60215,2024-10-02,2024-10-16,1003.19,paga,0
490,17342,2023-11-26,2023-12-10,346.96,aberta,0
491,37589,2022-12-02,2022-12-16,255.95,paga,0
492,28458,2022-03-22,2022-03-29,395.7,aberta,0
493,56323,2024-03-14,2024-03-28,1795.96,aberta,0
494,103746,2024-02-12,2024-03-04,270.48,paga,0
495,21247,2024-11-14,2024-12-05,453.93,atrasada,3
496,57349,2024-12-17,2024-12-31,717.97,paga,0
497,72803,2023-09-28,2023-10-12,920.01,paga,0
498,91607,2023-05-17,2023-05-31,299.31,paga,0
499,15517,2023-04-07,2023-04-21,345.3,paga,0
500,82857,2023-09-23,2023-10-23,466.76,paga,0
501,46494,2025-07-03,2025-07-10,935.72,paga,0
502,88479,2023-09-12,2023-10-12,1527.54,paga,0
503,118026,2025-04-09,2025-04-23,743.95,paga,0
504,116445,2022-12-25,2023-01-15,189.35,paga,0
505,83139,2023-07-18,2023-07-25,1203.17,aberta,0
506,36552,2023-09-03,2023-10-03,270.72,paga,0
507,19389,2022-03-07,2022-03-28,486.16,paga,0
508,33709,2022-11-21,2022-12-12,511.48,aberta,0
509,42297,2024-03-08,2024-03-29,2251.98,paga,0
510,68127,2024-10-14,2024-10-28,787.95,paga,0
511,28367,2023-03-01,2023-03-15,941.85,paga,0
512,930,2025-06-02,2025-06-16,1334.16,paga,0
513,3936,2024-11-16,2024-12-16,408.26,aberta,0
514,20265,2022-04-20,2022-05-04,672.35,atrasada,1
515,10330,2024-09-10,2024-10-01,316.83,paga,0
516,46588,2023-04-21,2023-04-21,843.53,aberta,0
517,39387,2022-06-25,2022-07-02,600.53,aberta,0
518,89665,2023-04-08,2023-04-15,564.79,atrasada,1
519,66054,2024-12-25,2025-01-01,886.08,atrasada,7
520,28861,2025-08-12,2025-09-11,796.9,aberta,0
521,54932,2025-09-21,2025-10-12,590.36,paga,0
522,79806,2025-06-21,2025-07-12,503.62,paga,0
523,32849,2023-04-07,2023-04-21,223.02,aberta,0
524,102409,2023-03-30,2023-04-29,1880.05,paga,0
525,59248,2025-05-09,2025-06-08,1869.96,aberta,0
526,87216,2024-03-24,2024-04-14,572.04,aberta,0
527,1687,2022-01-03,2022-01-03,550.63,paga,0
528,8728,2022-10-24,2022-10-31,203.18,paga,0
529,31137,2025-08-03,2025-08-24,554.57,paga,0
530,112730,2022-04-03,2022-04-24,368.36,aberta,0
531,110266,2022-05-01,2022-05-08,295.71,paga,0
532,33051,2023-07-25,2023-08-24,268.97,aberta,0
533,90116,2023-05-03,2023-05-17,796.8,paga,0
534,97373,2022-01-15,2022-02-05,1019.1,paga,0
535,56429,2022-03-04,2022-03-18,317.86,paga,0
536,37142,2022-11-19,2022-12-03,1261.8,paga,0
537,83971,2023-08-14,2023-09-13,776.43,aberta,0
538,3999,2023-10-08,2023-10-29,358.12,aberta,0
539,39764,2024-04-29,2024-05-06,240.27,paga,0
540,37517,2025-03-22,2025-04-12,446.97,aberta,0
541,18288,2025-06-11,2025-07-02,194.62,aberta,0
542,64994,2024-02-16,2024-03-08,651.52,aberta,0
543,50387,2024-09-30,2024-10-14,1587.08,paga,0
544,48934,2025-05-13,2025-05-20,324.3,paga,0
545,29983,2022-02-13,2022-02-27,534.12,paga,0
546,38741,2023-12-08,2024-01-07,705.17,paga,0
547,10577,2022-08-28,2022-09-18,1279.26,aberta,0
548,25363,2022-06-09,2022-06-30,1046.05,paga,0
549,7880,2024-03-31,2024-04-30,1199.21,atrasada,7
550,95507,2022-08-29,2022-09-12,444.37,paga,0
551,58289,2025-01-25,2025-02-01,1336.26,paga,0
552,11694,2022-07-16,2022-07-16,800.79,paga,0
553,35504,2023-12-06,2023-12-13,265.5,paga,0
554,51241,2022-10-31,2022-11-21,1491.6,paga,0
555,35944,2024-04-07,2024-04-28,790.03,paga,0
556,77629,2022-05-26,2022-06-02,814.54,paga,0
557,47928,2022-02-25,2022-03-04,310.12,paga,0
558,21136,2023-09-20,2023-09-27,641.85,paga,0
559,96741,2025-05-01,2025-05-15,596.33,paga,0
560,110535,2024-06-12,2024-06-26,526.39,paga,0
561,19597,2023-08-07,2023-08-28,992.63,paga,0
562,92057,2025-02-16,2025-03-02,963.45,atrasada,3
563,34321,2022-04-09,2022-04-30,268.61,atrasada,1
564,56705,2022-06-16,2022-06-23,371.43,atrasada,7
565,35903,2022-06-07,2022-07-07,1114.01,paga,0
566,18479,2023-11-29,2023-12-20,638.77,paga,0
567,39583,2022-02-04,2022-02-11,515.73,aberta,0
568,43373,2022-11-19,2022-12-10,1473.44,atrasada,7
569,59692,2025-09-15,2025-09-22,852.76,paga,0
570,66413,2023-09-20,2023-10-20,1251.78,atrasada,7
571,31295,2023-02-23,2023-02-23,589.48,paga,0
572,50081,2025-01-22,2025-02-12,263.14,aberta,0
573,98729,2023-08-20,2023-09-10,1204.17,aberta,0
574,10887,2024-08-10,2024-08-24,1252.66,paga,0
575,1310,2022-10-14,2022-11-13,299.6,paga,0
576,36119,2022-06-11,2022-06-25,638.44,paga,0
577,34132,2024-04-12,2024-04-19,434.23,paga,0
578,113166,2022-05-14,2022-05-28,1049.73,paga,0
579,27940,2023-02-13,2023-03-06,478.68,paga,0
580,31463,2023-07-13,2023-08-12,454.01,paga,0
581,42694,2023-09-02,2023-10-02,1083.14,paga,0
582,70136,2025-04-25,2025-05-09,1253.33,aberta,0
583,30008,2024-06-23,2024-07-07,922.46,paga,0
584,77757,2022-08-03,2022-08-10,1047.06,paga,0
585,32705,2022-05-14,2022-06-04,557.35,atrasada,7
586,64608,2025-06-27,2025-07-18,1103.86,paga,0
587,81659,2024-10-01,2024-10-31,334.87,paga,0
588,62309,2024-12-28,2025-01-18,715.78,paga,0
589,103284,2022-07-26,2022-08-16,1444.61,atrasada,3
590,49832,2024-09-19,2024-10-03,1272.15,aberta,0
591,109677,2022-06-03,2022-07-03,329.78,aberta,0
592,86543,2025-01-27,2025-02-10,671.08,paga,0
593,46946,2023-09-13,2023-09-27,466.03,atrasada,30
594,11289,2024-04-08,2024-04-29,227.84,atrasada,1
595,116661,2025-06-12,2025-06-19,1376.97,paga,0
596,73912,2022-01-04,2022-01-25,519.5,paga,0
597,76192,2025-08-02,2025-09-01,287.39,paga,0
598,70691,2025-09-30,2025-10-30,1187.44,paga,0
599,86092,2025-06-03,2025-06-10,856.22,aberta,0
600,58996,2022-02-17,2022-03-10,522.78,aberta,0
601,3430,2024-03-01,2024-03-08,228.09,paga,0
602,9008,2023-08-31,2023-09-21,921.61,paga,0
603,46667,2024-03-03,2024-03-10,317.39,aberta,0
604,118379,2022-12-21,2023-01-20,635.09,paga,0
605,70044,2023-05-03,2023-06-02,195.25,paga,0
606,119258,2024-09-05,2024-09-05,1489.73,paga,0
607,40319,2024-07-29,2024-08-19,855.59,aberta,0
608,223,2025-05-10,2025-05-10,245.31,paga,0
609,101798,2024-08-19,2024-09-02,754.75,paga,0
610,1573,2025-05-13,2025-05-27,175.87,paga,0
611,34051,2023-12-02,2023-12-23,1394.95,paga,0
612,75091,2022-09-20,2022-10-20,405.91,atrasada,15
613,32843,2025-06-04,2025-06-25,532.9,aberta,0
614,30248,2025-03-06,2025-03-13,920.89,paga,0
615,108910,2023-04-18,2023-05-09,794.88,paga,0
616,63599,2024-03-16,2024-03-30,1135.48,paga,0
617,25961,2022-01-14,2022-01-21,517.94,atrasada,7
618,118432,2024-06-02,2024-06-16,1487.5,aberta,0
619,116127,2024-11-30,2024-12-30,824.29,aberta,0
620,77181,2025-05-24,2025-06-14,358.87,aberta,0
621,58873,2023-07-26,2023-08-09,383.96,aberta,0
622,22421,2022-12-05,2023-01-04,530.56,paga,0
623,109204,2023-08-27,2023-09-17,393.27,paga,0
624,53085,2024-02-05,2024-02-19,386.87,paga,0
625,116622,2025-03-21,2025-04-11,873.8,aberta,0
626,64932,2022-11-03,2022-11-24,1570.0,paga,0
627,32022,2022-04-28,2022-05-28,525.12,paga,0
628,115528,2022-03-04,2022-03-25,730.34,paga,0
629,112036,2022-07-05,2022-07-26,627.05,paga,0
630,35747,2024-11-10,2024-12-01,520.86,paga,0
631,118455,2023-09-10,2023-10-01,730.77,aberta,0
632,74597,2025-04-09,2025-04-30,859.48,aberta,0
633,115374,2025-05-03,2025-05-10,407.81,paga,0
634,82128,2023-09-08,2023-09-29,244.32,aberta,0
635,31597,2022-04-15,2022-05-06,567.91,aberta,0
636,94186,2025-03-23,2025-03-30,1552.7,paga,0
637,50551,2024-07-18,2024-08-08,303.98,paga,0
638,19673,2024-01-27,2024-02-17,951.77,atrasada,3
639,46494,2024-02-21,2024-03-13,805.06,paga,0
640,54712,2023-04-17,2023-05-08,311.25,paga,0
641,6797,2023-06-07,2023-06-14,1061.16,paga,0
642,63601,2025-07-05,2025-07-19,715.26,paga,0
643,58606,2025-03-13,2025-04-03,993.79,paga,0
644,16105,2023-07-12,2023-08-02,474.89,paga,0
645,106689,2023-05-05,2023-05-26,655.96,paga,0
646,119693,2023-06-16,2023-07-16,284.69,paga,0
647,15377,2022-12-02,2022-12-23,751.17,aberta,0
648,15384,2024-07-07,2024-08-06,1854.35,paga,0
649,83333,2022-01-01,2022-01-31,448.79,paga,0
650,80611,2025-04-15,2025-04-29,324.2,aberta,0
651,42624,2025-05-31,2025-06-14,1438.05,paga,0
652,20586,2024-11-19,2024-12-10,349.12,paga,0
653,109502,2022-03-12,2022-04-02,312.53,paga,0
654,93947,2024-08-13,2024-08-13,521.41,aberta,0
655,113700,2022-01-21,2022-02-04,1744.83,paga,0
656,12811,2022-05-06,2022-05-27,2237.28,paga,0
657,73728,2025-05-03,2025-05-24,347.61,paga,0
658,117105,2023-09-22,2023-10-06,372.35,paga,0
659,101621,2025-03-17,2025-04-07,969.13,aberta,0
660,113996,2024-03-21,2024-04-04,736.28,paga,0
661,12759,2024-12-28,2025-01-18,978.82,paga,0
662,5747,2022-09-12,2022-09-26,1168.77,paga,0
663,98743,2023-12-06,2024-01-05,1145.46,atrasada,3
664,85756,2023-02-02,2023-02-09,539.59,paga,0
665,4486,2024-10-16,2024-11-06,1287.72,paga,0
666,20840,2025-07-03,2025-07-24,604.19,paga,0
667,62760,2025-04-20,2025-05-11,537.67,aberta,0
668,24892,2022-01-27,2022-02-17,356.3,aberta,0
669,116885,2025-07-01,2025-07-22,165.26,paga,0
670,87620,2025-08-01,2025-08-31,1156.05,paga,0
671,89610,2025-06-19,2025-07-03,1094.4,paga,0
672,105824,2022-02-15,2022-03-08,1657.94,paga,0
673,101889,2023-02-01,2023-02-22,409.95,aberta,0
674,118057,2024-11-29,2024-12-20,1123.2,paga,0
675,73990,2024-12-29,2025-01-05,1088.16,aberta,0
676,22931,2025-07-21,2025-08-20,691.64,paga,0
677,112778,2025-05-16,2025-06-06,1596.04,aberta,0
678,57679,2024-05-23,2024-06-13,365.5,aberta,0
679,88417,2023-04-24,2023-05-24,706.54,aberta,0
680,58334,2024-10-06,2024-10-13,1101.39,paga,0
681,94980,2025-02-05,2025-02-19,1052.37,paga,0
682,113911,2022-03-17,2022-04-16,1122.3,paga,0
683,39546,2024-07-22,2024-08-12,267.45,paga,0
684,84125,2022-11-09,2022-12-09,400.01,atrasada,3
685,118357,2025-07-25,2025-08-24,487.47,paga,0
686,80411,2022-05-02,2022-05-16,552.69,paga,0
687,41230,2024-04-26,2024-05-26,626.2,aberta,0
688,106797,2024-11-07,2024-11-28,1055.44,paga,0
689,73530,2025-09-01,2025-09-22,932.03,paga,0
690,10163,2025-04-03,2025-04-10,771.11,aberta,0
691,56104,2022-02-16,2022-03-09,462.81,paga,0
692,97962,2022-05-04,2022-05-25,147.09,paga,0
693,56743,2023-12-16,2024-01-06,1467.39,paga,0
694,38959,2023-07-04,2023-07-25,299.85,aberta,0
695,71881,2025-07-03,2025-07-17,1130.51,aberta,0
696,72522,2025-07-14,2025-08-04,349.34,paga,0
697,66004,2025-08-21,2025-09-04,360.54,paga,0
698,82268,2022-08-02,2022-08-09,279.66,aberta,0
699,39694,2022-09-03,2022-10-03,466.55,paga,0
700,119031,2022-10-22,2022-10-29,829.04,aberta,0
701,67128,2025-08-29,2025-09-28,1037.11,paga,0
702,47173,2024-08-28,2024-09-04,538.66,paga,0
703,76038,2024-05-12,2024-05-26,599.09,paga,0
704,98586,2025-06-17,2025-07-08,856.37,aberta,0
705,82313,2022-02-02,2022-02-23,1260.55,aberta,0
706,93230,2025-09-28,2025-10-28,1172.21,paga,0
707,16182,2024-08-14,2024-09-13,624.02,paga,0
708,89812,2023-04-13,2023-04-27,965.34,paga,0
709,41093,2023-07-28,2023-08-04,374.28,atrasada,7
710,93262,2024-12-01,2024-12-15,1477.69,paga,0
711,115113,2022-11-20,2022-12-04,522.95,paga,0
712,53176,2022-05-01,2022-05-15,659.8,aberta,0
713,29769,2024-10-25,2024-11-08,900.54,paga,0
714,2464,2022-03-10,2022-03-24,327.98,paga,0
715,66162,2025-07-12,2025-07-19,492.26,paga,0
716,106138,2023-08-30,2023-09-13,1842.71,paga,0
717,25502,2024-09-16,2024-09-30,340.43,paga,0
718,86125,2023-04-25,2023-05-09,1835.52,paga,0
719,59058,2025-03-05,2025-03-19,1288.41,paga,0
720,45372,2025-08-12,2025-09-02,452.31,paga,0
721,115567,2023-10-16,2023-10-30,187.77,paga,0
722,118745,2024-07-05,2024-07-19,174.7,paga,0
723,41728,2022-01-07,2022-01-21,280.81,aberta,0
724,25996,2024-08-16,2024-09-06,418.47,aberta,0
725,80926,2024-04-20,2024-05-11,1222.69,aberta,0
726,50217,2025-02-02,2025-02-23,674.02,paga,0
727,45572,2023-05-10,2023-06-09,1088.38,paga,0
728,26023,2023-10-13,2023-10-20,964.13,aberta,0
729,110034,2023-04-30,2023-05-07,747.29,paga,0
730,91773,2024-01-14,2024-02-04,1573.01,paga,0
731,61550,2023-05-26,2023-06-09,274.39,paga,0
732,63008,2022-09-05,2022-09-26,633.5,paga,0
733,76558,2024-07-26,2024-08-02,505.33,paga,0
734,84792,2025-01-29,2025-02-19,671.58,atrasada,7
735,62521,2024-04-22,2024-05-13,1056.08,aberta,0
736,82268,2024-07-07,2024-07-28,601.61,paga,0
737,102357,2024-01-16,2024-01-16,1272.99,paga,0
738,61010,2022-05-31,2022-05-31,354.62,aberta,0
739,49975,2023-06-07,2023-06-21,2031.17,paga,0
740,92933,2024-01-25,2024-01-25,402.81,paga,0
741,961,2025-03-24,2025-03-31,382.64,paga,0
742,70391,2022-09-05,2022-09-19,510.47,atrasada,1
743,63186,2023-01-31,2023-03-02,807.4,aberta,0
744,7545,2023-02-10,2023-02-10,791.67,paga,0
745,55993,2022-12-11,2022-12-18,369.73,paga,0
746,80825,2024-09-09,2024-09-16,557.44,paga,0
747,25840,2022-06-04,2022-06-11,586.44,paga,0
748,79806,2022-11-10,2022-11-17,410.74,paga,0
749,99381,2024-11-11,2024-12-11,2776.43,aberta,0
750,116823,2023-05-18,2023-06-08,314.17,atrasada,3
751,46106,2022-12-11,2022-12-25,1239.2,paga,0
752,31832,2022-10-24,2022-11-23,1024.52,paga,0
753,42796,2025-04-09,2025-04-23,416.11,paga,0
754,109252,2024-08-18,2024-09-08,564.16,aberta,0
755,116297,2022-06-23,2022-07-14,844.54,paga,0
756,61293,2025-05-20,2025-05-27,2486.89,aberta,0
757,19658,2024-09-02,2024-09-09,351.28,aberta,0
758,51815,2024-08-24,2024-09-23,747.37,aberta,0
759,23996,2022-06-10,2022-07-01,975.32,paga,0
760,117256,2022-08-26,2022-09-09,538.03,aberta,0
761,113205,2024-09-17,2024-09-24,693.93,paga,0
762,36492,2025-04-06,2025-04-27,514.17,aberta,0
763,82416,2025-04-18,2025-04-25,822.13,paga,0
764,82167,2025-01-01,2025-01-08,524.74,paga,0
765,38989,2023-07-09,2023-07-30,405.25,paga,0
766,18449,2024-01-14,2024-01-28,443.26,aberta,0
767,98700,2022-08-11,2022-09-01,586.49,paga,0
768,25717,2023-09-16,2023-09-30,345.98,atrasada,30
769,118574,2024-02-04,2024-02-18,1144.52,paga,0
770,114632,2023-05-11,2023-05-25,1470.69,atrasada,7
771,76572,2023-11-25,2023-12-25,423.75,paga,0
772,47567,2022-05-23,2022-06-13,530.05,paga,0
773,96966,2025-07-26,2025-08-16,348.61,paga,0
774,46115,2023-01-02,2023-02-01,970.23,paga,0
775,17029,2025-02-27,2025-03-13,768.14,atrasada,7
776,53178,2025-04-07,2025-05-07,843.8,aberta,0
777,89889,2025-08-11,2025-09-10,759.88,aberta,0
778,103899,2025-05-17,2025-05-31,707.71,atrasada,1
779,74954,2022-06-15,2022-07-15,1004.0,paga,0
780,56403,2022-04-24,2022-05-08,937.9,paga,0
781,88359,2025-06-19,2025-07-19,683.08,aberta,0
782,81793,2025-08-24,2025-09-07,474.44,paga,0
783,33667,2024-04-20,2024-04-27,600.95,paga,0
784,118063,2023-10-16,2023-11-06,548.32,paga,0
785,53686,2025-06-21,2025-07-21,799.1,paga,0
786,119452,2022-10-25,2022-11-15,728.61,paga,0
787,62289,2023-06-14,2023-06-28,1522.51,paga,0
788,4633,2023-03-29,2023-03-29,1056.19,paga,0
789,36576,2022-03-29,2022-03-29,268.09,paga,0
790,21216,2023-04-02,2023-04-09,418.53,aberta,0
791,55949,2023-01-17,2023-01-31,735.46,paga,0
792,76579,2023-11-09,2023-11-16,355.85,paga,0
793,39535,2025-01-27,2025-02-10,494.35,paga,0
794,55042,2022-10-25,2022-11-15,1324.96,paga,0
795,80944,2022-03-26,2022-04-25,445.38,atrasada,7
796,90264,2022-01-19,2022-02-02,451.81,atrasada,30
797,88087,2023-04-02,2023-04-23,734.26,paga,0
798,8023,2025-05-26,2025-06-16,330.07,paga,0
799,43941,2025-09-11,2025-09-18,236.74,paga,0
800,9660,2023-08-06,2023-08-20,167.45,paga,0
801,10558,2023-06-15,2023-07-06,498.37,paga,0
802,95386,2024-04-20,2024-05-20,515.3,paga,0
803,82477,2025-05-09,2025-06-08,1117.3,paga,0
804,25327,2024-05-03,2024-05-17,473.55,paga,0
805,116614,2023-01-25,2023-02-08,412.43,atrasada,3
806,19290,2025-07-25,2025-07-25,480.87,paga,0
807,49034,2022-10-11,2022-10-25,940.25,aberta,0
808,62147,2023-06-02,2023-06-16,1437.39,atrasada,3
809,60438,2023-09-24,2023-10-15,865.12,paga,0
810,83030,2022-04-12,2022-05-03,352.37,aberta,0
811,67106,2022-07-13,2022-08-03,411.69,paga,0
812,91514,2024-12-26,2025-01-25,217.57,paga,0
813,75441,2025-03-30,2025-04-20,252.7,paga,0
814,17175,2025-03-18,2025-04-01,1348.4,aberta,0
815,25555,2024-03-10,2024-04-09,417.94,atrasada,7
816,111576,2023-11-15,2023-12-15,650.1,paga,0
817,11485,2025-05-09,2025-05-16,1124.61,aberta,0
818,49557,2023-03-23,2023-03-30,319.09,aberta,0
819,793,2023-07-27,2023-07-27,264.82,paga,0
820,33990,2023-07-10,2023-07-10,795.42,paga,0
821,56167,2023-09-06,2023-09-27,858.25,aberta,0
822,51413,2025-06-09,2025-06-23,839.86,paga,0
823,40273,2023-04-14,2023-04-21,330.17,paga,0
824,55338,2024-11-16,2024-12-07,576.54,paga,0
825,78444,2024-06-14,2024-07-05,1670.22,paga,0
826,100251,2024-11-14,2024-12-05,559.44,paga,0
827,29950,2022-04-18,2022-05-18,767.24,paga,0
828,44525,2022-12-14,2023-01-04,963.94,paga,0
829,62342,2024-03-07,2024-03-28,378.18,paga,0
830,91364,2022-12-05,2022-12-26,718.59,aberta,0
831,115753,2023-11-08,2023-12-08,904.84,aberta,0
832,88223,2022-02-20,2022-03-06,111.97,atrasada,7
833,63392,2022-04-14,2022-04-21,259.61,paga,0
834,64101,2023-03-26,2023-04-16,1492.11,paga,0
835,107058,2023-07-20,2023-08-03,450.59,paga,0
836,92816,2022-09-10,2022-09-17,2760.36,paga,0
837,79039,2022-12-22,2023-01-12,663.82,paga,0
838,30778,2023-05-15,2023-05-29,767.75,paga,0
839,61450,2022-05-09,2022-05-30,429.25,aberta,0
840,97593,2024-07-29,2024-08-19,619.68,paga,0
841,44598,2024-12-12,2025-01-02,894.55,paga,0
842,25616,2023-02-17,2023-02-17,396.1,paga,0
843,47467,2024-05-11,2024-05-25,641.91,aberta,0
844,6800,2023-08-25,2023-09-15,572.87,paga,0
845,15494,2024-05-13,2024-05-27,1025.11,paga,0
846,89344,2025-05-04,2025-05-11,704.68,paga,0
847,28832,2024-06-19,2024-07-10,783.72,paga,0
848,88220,2025-02-22,2025-03-01,929.43,paga,0
849,107844,2022-10-11,2022-10-18,491.07,aberta,0
850,41543,2023-11-16,2023-12-07,1103.9,aberta,0
851,18912,2024-05-15,2024-06-05,639.22,atrasada,15
852,104088,2024-02-19,2024-03-04,312.72,paga,0
853,70697,2024-04-11,2024-05-11,1016.84,paga,0
854,33780,2025-05-29,2025-06-19,1042.71,aberta,0
855,63095,2023-10-20,2023-11-10,498.22,paga,0
856,35882,2024-07-13,2024-07-27,399.28,aberta,0
857,3937,2024-12-27,2025-01-17,566.35,paga,0
858,98835,2024-01-23,2024-02-13,196.96,aberta,0
859,48065,2022-01-08,2022-01-29,545.74,paga,0
860,74565,2024-01-07,2024-01-14,1144.75,aberta,0
861,104654,2023-07-12,2023-08-11,2358.97,paga,0
862,4877,2025-04-09,2025-04-30,528.83,atrasada,15
863,108796,2023-12-03,2023-12-24,936.94,paga,0
864,115546,2022-06-15,2022-07-15,575.61,aberta,0
865,38292,2023-07-07,2023-08-06,129.97,aberta,0
866,45879,2023-11-18,2023-12-18,634.33,paga,0
867,60409,2025-04-27,2025-05-04,454.47,paga,0
868,53968,2023-03-04,2023-04-03,2682.0,aberta,0
869,65890,2023-05-10,2023-05-24,723.84,paga,0
870,49173,2022-04-03,2022-04-24,384.94,paga,0
871,46420,2024-09-23,2024-10-14,711.44,aberta,0
872,65301,2024-03-17,2024-04-16,655.49,paga,0
873,83346,2023-03-29,2023-04-28,1332.92,paga,0
874,40247,2023-01-30,2023-02-13,729.75,aberta,0
875,119321,2023-12-28,2024-01-11,1503.39,paga,0
876,48626,2023-01-19,2023-02-09,1174.96,paga,0
877,33762,2024-10-11,2024-11-01,640.85,aberta,0
878,110370,2025-03-22,2025-04-21,409.49,paga,0
879,41060,2025-09-07,2025-09-28,276.48,paga,0
880,28867,2023-07-12,2023-08-11,506.01,paga,0
881,58275,2025-08-29,2025-09-05,387.64,paga,0
882,4002,2023-04-11,2023-05-11,937.21,paga,0
883,119391,2025-01-14,2025-02-13,432.51,paga,0
884,96450,2022-07-25,2022-08-24,334.01,aberta,0
885,11349,2023-07-14,2023-08-04,324.35,paga,0
886,2960,2024-02-11,2024-02-25,916.84,paga,0
887,27478,2025-08-15,2025-09-05,409.14,paga,0
888,79524,2022-10-24,2022-11-14,685.56,paga,0
889,44522,2023-05-14,2023-06-04,722.36,atrasada,1
890,67337,2025-08-29,2025-09-05,477.96,aberta,0
891,106746,2023-05-31,2023-06-21,946.79,aberta,0
892,54038,2022-01-24,2022-02-07,778.8,atrasada,30
893,5282,2023-07-21,2023-08-11,1134.31,aberta,0
894,66941,2022-10-06,2022-10-27,461.71,atrasada,3
895,103198,2022-10-20,2022-11-19,572.85,paga,0
896,51390,2025-01-30,2025-02-13,575.98,paga,0
897,20051,2024-03-19,2024-03-26,571.21,aberta,0
898,77824,2022-02-27,2022-03-20,767.09,atrasada,1
899,91776,2023-01-16,2023-02-06,201.13,paga,0
900,13030,2024-07-26,2024-08-09,449.76,aberta,0
901,88479,2025-06-20,2025-07-20,1201.84,paga,0
902,84944,2025-02-06,2025-02-27,202.38,paga,0
903,68438,2022-10-29,2022-11-28,706.92,aberta,0
904,70794,2023-03-29,2023-04-28,360.48,paga,0
905,72914,2022-11-29,2022-12-13,335.8,aberta,0
906,116575,2024-05-23,2024-06-06,826.13,paga,0
907,66000,2022-04-21,2022-05-12,300.19,aberta,0
908,19121,2024-11-17,2024-12-08,3495.89,paga,0
909,118610,2024-05-06,2024-05-27,810.37,paga,0
910,115573,2022-05-27,2022-06-17,458.52,paga,0
911,70758,2022-01-13,2022-02-03,311.64,paga,0
912,93277,2025-03-13,2025-03-20,812.67,paga,0
913,93920,2023-08-30,2023-09-20,1558.5,paga,0
914,63065,2024-05-17,2024-05-31,411.87,paga,0
915,90891,2025-06-17,2025-06-17,896.08,paga,0
916,82785,2023-07-17,2023-08-07,538.97,paga,0
917,6435,2022-07-16,2022-08-15,565.45,aberta,0
918,92376,2024-09-17,2024-10-08,1237.91,paga,0
919,113856,2025-08-31,2025-09-21,778.7,aberta,0
920,65485,2024-11-02,2024-11-16,1057.61,paga,0
921,117090,2023-11-07,2023-11-21,1182.17,paga,0
922,115237,2025-05-14,2025-05-28,202.14,paga,0
923,73118,2025-09-30,2025-10-14,527.18,paga,0
924,89197,2024-10-19,2024-11-09,1374.07,paga,0
925,27580,2022-10-19,2022-11-09,334.04,paga,0
926,106051,2023-04-02,2023-05-02,2662.8,atrasada,30
927,6706,2024-01-22,2024-02-21,476.74,atrasada,1
928,4347,2023-11-07,2023-11-28,463.51,paga,0
929,57505,2023-02-16,2023-03-02,510.44,paga,0
930,34774,2022-09-22,2022-09-29,274.08,paga,0
931,31395,2025-02-12,2025-03-05,490.98,atrasada,15
932,27472,2025-08-27,2025-09-10,508.33,atrasada,15
933,75970,2025-09-16,2025-09-30,484.46,atrasada,3
934,75536,2023-11-07,2023-11-14,1194.86,paga,0
935,64814,2024-10-20,2024-11-03,1294.03,paga,0
936,87396,2022-04-05,2022-04-12,1540.38,paga,0
937,21916,2024-05-31,2024-06-21,884.77,aberta,0
938,23669,2024-08-25,2024-09-15,748.16,atrasada,15
939,60431,2025-04-09,2025-04-30,1550.62,aberta,0
940,64003,2023-03-01,2023-03-22,621.66,aberta,0
941,39143,2025-09-04,2025-10-04,498.69,aberta,0
942,51125,2022-01-25,2022-02-15,822.8,paga,0
943,34651,2022-06-24,2022-07-08,649.94,paga,0
944,61173,2022-03-20,2022-04-03,1425.39,paga,0
945,68694,2025-06-20,2025-07-04,630.45,paga,0
946,98144,2025-02-06,2025-02-20,751.99,aberta,0
947,84060,2023-06-09,2023-07-09,960.09,paga,0
948,95345,2024-08-19,2024-09-02,226.06,paga,0
949,26461,2025-04-02,2025-04-23,844.56,paga,0
950,79983,2022-03-02,2022-04-01,358.69,aberta,0
951,59703,2023-03-12,2023-03-26,546.85,paga,0
952,79458,2022-02-04,2022-02-11,658.27,paga,0
953,100894,2022-09-19,2022-10-19,823.13,paga,0
954,4171,2025-02-03,2025-03-05,420.48,paga,0
955,119140,2025-05-12,2025-05-26,429.44,atrasada,7
956,85352,2024-07-21,2024-08-20,1091.23,aberta,0
