id_pedido,id_cliente,id_vendedor,data_pedido,status_pedido
753,7671,192,2024-08-01,em_negociacao
754,7741,63,2023-08-09,ganho
755,23267,91,2024-10-26,ganho
756,16505,64,2022-03-15,ganho
757,3178,52,2025-09-11,ganho
758,22046,9,2023-11-01,ganho
759,21688,53,2024-11-06,ganho
760,20431,130,2025-08-31,ganho
761,22796,48,2025-03-03,ganho
762,11558,38,2025-01-05,ganho
763,3220,160,2024-01-04,ganho
764,6417,181,2025-07-22,ganho
765,3309,62,2023-03-31,ganho
766,2558,121,2024-12-10,ganho
767,15751,20,2024-03-21,ganho
768,17821,154,2022-12-06,ganho
769,12927,77,2023-10-04,ganho
770,21140,109,2023-10-09,ganho
771,11296,38,2025-03-27,ganho
772,18664,191,2022-11-04,ganho
773,3628,19,2024-02-13,ganho
774,1610,50,2022-02-03,ganho
775,1229,96,2025-01-01,ganho
776,19354,159,2024-12-26,em_negociacao
777,440,117,2025-01-31,em_negociacao
778,932,53,2025-02-26,em_negociacao
779,2188,190,2025-06-14,ganho
780,22202,103,2024-01-29,ganho
781,5614,55,2022-11-07,em_negociacao
782,12611,80,2023-07-16,ganho
783,11155,135,2024-04-10,ganho
784,12071,13,2022-06-07,ganho
785,1144,129,2023-09-20,ganho
786,19583,87,2025-05-07,ganho
787,22630,126,2024-02-11,ganho
788,3302,124,2023-08-04,ganho
789,10682,107,2022-04-04,ganho
790,16600,32,2024-08-24,ganho
791,14939,63,2024-04-12,ganho
792,13163,77,2022-12-16,ganho
793,17546,198,2024-10-08,ganho
794,10700,55,2025-02-24,ganho
795,18282,161,2023-09-06,em_negociacao
796,24210,132,2025-08-22,ganho
797,11109,47,2022-08-02,ganho
798,1388,89,2022-12-16,ganho
799,12658,91,2023-07-31,ganho
800,7219,132,2022-01-16,ganho
801,18215,173,2023-05-20,ganho
802,9025,64,2024-08-09,ganho
803,4132,159,2024-09-30,ganho
804,11223,170,2024-04-18,ganho
805,8901,106,2022-03-27,ganho
806,12798,9,2024-10-16,em_negociacao
807,19664,104,2023-07-23,em_negociacao
808,22736,57,2025-05-09,cancelado
809,14467,19,2022-12-16,ganho
810,20019,8,2025-05-22,ganho
811,9591,178,2022-01-01,ganho
812,12049,171,2024-01-26,ganho
813,267,59,2025-08-15,cancelado
814,17454,187,2022-08-16,ganho
815,15331,123,2025-06-21,em_negociacao
816,3647,158,2023-02-16,ganho
817,23460,182,2023-06-04,ganho
818,22419,100,2024-11-02,em_negociacao
819,24268,17,2023-04-06,ganho
820,15644,191,2025-04-05,ganho
821,10078,11,2023-08-20,ganho
822,21565,130,2024-09-13,em_negociacao
823,7589,169,2024-07-29,ganho
824,23242,130,2024-04-14,ganho
825,1059,195,2024-01-30,ganho
826,8467,171,2024-02-08,ganho
827,1851,104,2024-11-27,ganho
828,14645,186,2025-03-18,ganho
829,20965,104,2024-09-21,ganho
830,24131,25,2025-09-04,ganho
831,5778,139,2025-06-06,ganho
832,1621,172,2025-03-31,ganho
833,17358,142,2022-08-01,ganho
834,803,21,2022-05-19,ganho
835,13175,198,2023-02-21,ganho
836,14504,18,2022-10-30,cancelado
837,23399,113,2025-07-22,ganho
838,3954,43,2022-02-17,ganho
839,2617,107,2022-11-29,cancelado
840,18730,15,2024-05-22,ganho
841,11369,55,2024-07-20,ganho
842,7459,3,2023-11-22,ganho
843,6857,165,2025-09-26,ganho
844,4944,66,2022-07-21,ganho
845,24147,35,2024-02-14,ganho
846,22083,142,2025-04-17,ganho
847,8636,41,2023-03-26,ganho
848,12952,58,2023-01-28,ganho
849,14710,18,2025-09-08,em_negociacao
850,12033,125,2025-07-07,ganho
851,17994,131,2024-04-12,ganho
852,14391,162,2024-08-06,em_negociacao
853,15544,52,2023-07-31,em_negociacao
854,6248,184,2025-05-08,em_negociacao
855,4439,102,2023-04-02,ganho
856,4374,16,2022-03-11,ganho
857,10603,31,2024-02-21,ganho
858,16833,100,2024-11-04,ganho
859,24005,100,2025-08-03,ganho
860,18202,44,2023-05-06,ganho
861,21429,192,2025-07-29,ganho
862,16240,140,2024-07-13,ganho
863,24031,137,2023-08-04,ganho
864,15778,107,2023-10-11,ganho
865,7808,108,2025-07-28,ganho
866,13312,109,2025-06-29,cancelado
867,7503,107,2025-04-26,ganho
868,21251,88,2025-04-10,ganho
869,11786,130,2023-05-31,em_negociacao
870,13954,186,2025-03-10,em_negociacao
871,18138,18,2023-10-08,ganho
872,1862,101,2022-09-13,ganho
873,2182,112,2022-05-13,ganho
874,21829,9,2023-03-24,ganho
875,12718,68,2024-01-16,ganho
876,16732,145,2022-04-08,ganho
877,83,168,2022-06-29,ganho
878,22296,173,2022-06-08,ganho
879,11429,169,2022-12-10,ganho
880,23258,190,2024-01-24,ganho
881,24783,177,2022-10-12,cancelado
882,16380,179,2024-08-30,ganho
883,18409,197,2023-07-28,ganho
884,13236,92,2023-08-01,ganho
885,607,56,2022-08-20,ganho
886,5236,56,2022-08-21,ganho
887,24942,127,2025-08-22,ganho
888,5042,195,2023-08-26,ganho
889,285,171,2023-03-18,ganho
890,3827,179,2022-06-14,ganho
891,9271,103,2025-03-07,ganho
892,17878,123,2023-06-15,ganho
893,19767,165,2025-09-12,em_negociacao
894,4519,6,2025-04-30,ganho
895,5817,80,2023-02-20,ganho
896,5139,83,2024-01-15,cancelado
897,8838,78,2022-05-08,cancelado
898,20146,186,2023-01-17,ganho
899,1571,12,2023-03-04,ganho
900,20086,97,2023-04-15,ganho
901,512,48,2024-11-21,ganho
902,2815,199,2022-08-31,ganho
903,23467,163,2023-09-18,ganho
904,22769,156,2023-07-25,em_negociacao
905,6200,150,2024-07-09,ganho
906,5412,69,2024-08-27,em_negociacao
907,7157,197,2023-08-03,em_negociacao
908,17935,63,2024-01-05,em_negociacao
909,6949,174,2024-01-19,em_negociacao
910,7350,188,2025-07-26,ganho
911,18129,108,2023-12-30,cancelado
912,19069,69,2022-01-18,ganho
913,24584,169,2023-11-25,ganho
914,22029,174,2025-01-15,ganho
915,4048,170,2025-08-04,ganho
916,19123,104,2022-02-06,em_negociacao
917,2712,26,2022-10-09,ganho
918,6618,95,2024-04-05,ganho
919,4691,127,2024-01-22,ganho
920,13379,7,2025-05-20,ganho
921,2568,90,2023-02-05,ganho
922,21530,3,2022-05-11,ganho
923,558,66,2022-09-24,ganho
924,13800,115,2023-11-22,ganho
925,733,103,2023-09-05,ganho
926,13395,27,2022-12-18,cancelado
927,8367,125,2022-04-12,ganho
928,8340,109,2024-01-24,ganho
929,17366,133,2024-05-13,ganho
930,9629,82,2023-08-06,ganho
931,8877,63,2022-03-28,ganho
932,7179,112,2023-07-25,em_negociacao
933,17921,22,2024-04-19,ganho
934,2770,41,2024-07-25,ganho
935,13569,54,2025-08-29,ganho
936,13765,150,2023-08-01,ganho
937,17463,189,2024-07-16,ganho
938,6108,99,2023-04-05,ganho
939,16920,130,2025-03-19,ganho
940,6373,94,2024-05-12,ganho
941,17694,14,2022-08-27,ganho
942,9383,14,2022-01-28,cancelado
943,40,65,2023-03-30,ganho
944,22843,189,2024-05-24,em_negociacao
945,10480,160,2022-08-21,ganho
946,24885,69,2025-06-06,ganho
947,4181,37,2025-08-29,ganho
948,14615,81,2022-04-02,ganho
949,4850,128,2024-12-25,ganho
950,2819,161,2024-04-30,ganho
951,10382,128,2022-02-20,ganho
952,14879,7,2024-05-04,ganho
953,22263,31,2022-05-12,ganho
954,16902,161,2022-06-11,ganho
955,11723,169,2022-01-25,em_negociacao
956,6839,14,2025-02-13,ganho
957,18668,45,2025-05-04,cancelado
958,18038,139,2023-07-03,em_negociacao
959,16658,161,2024-05-29,cancelado
960,21848,164,2023-06-04,ganho
961,19578,73,2025-05-31,em_negociacao
962,19183,47,2023-11-17,cancelado
963,24098,43,2023-06-14,ganho
964,3272,32,2025-05-09,ganho
965,10897,85,2024-08-20,em_negociacao
966,606,58,2022-03-02,ganho
967,15340,178,2024-12-08,ganho
968,20860,178,2023-08-29,em_negociacao
969,21762,97,2023-09-05,ganho
970,21136,196,2022-03-28,ganho
971,9029,31,2023-10-14,ganho
972,13510,122,2022-03-23,ganho
973,16373,131,2023-11-27,ganho
974,12370,1,2023-05-19,ganho
975,19363,108,2023-03-23,cancelado
976,8634,142,2024-09-16,ganho
977,16260,62,2024-06-26,ganho
978,21768,131,2025-07-12,ganho
979,15649,78,2024-03-03,ganho
980,4534,190,2025-06-30,ganho
981,15691,37,2023-06-17,ganho
982,23687,153,2025-06-08,em_negociacao
983,12691,129,2022-02-19,ganho
984,17338,128,2025-03-05,ganho
985,23868,42,2024-10-17,em_negociacao
986,4803,182,2022-09-20,ganho
987,4970,30,2024-02-27,ganho
988,19649,194,2022-06-18,ganho
989,19003,132,2023-11-17,ganho
990,15850,129,2022-07-31,ganho
991,16867,168,2024-04-28,ganho
992,12021,138,2022-04-27,ganho
993,12811,30,2022-07-05,ganho
994,8494,136,2024-09-08,ganho
995,11356,69,2023-11-24,ganho
996,5191,112,2023-10-22,ganho
997,14414,79,2023-06-18,ganho
998,14677,171,2025-01-25,ganho
999,15622,43,2025-03-26,ganho
1000,17892,133,2022-04-01,ganho
1001,22151,133,2025-04-18,ganho
1002,6077,126,2024-07-07,em_negociacao
1003,2876,189,2023-04-11,em_negociacao
1004,15519,28,2024-07-02,ganho
1005,18546,198,2025-06-22,ganho
1006,22551,12,2023-10-14,em_negociacao
1007,24449,179,2023-09-30,ganho
1008,10921,184,2022-05-02,cancelado
1009,17444,97,2022-02-20,em_negociacao
1010,3257,99,2022-03-20,em_negociacao
1011,6691,182,2023-10-23,ganho
1012,50,116,2022-09-16,ganho
1013,4975,87,2022-07-03,em_negociacao
1014,6965,192,2024-08-03,cancelado
1015,13763,200,2024-01-07,ganho
1016,18678,85,2022-01-16,ganho
1017,9940,39,2022-12-14,ganho
1018,14260,59,2022-09-05,ganho
1019,24746,81,2025-08-03,ganho
1020,15509,176,2025-05-05,ganho
1021,18590,48,2024-09-11,ganho
1022,2813,7,2024-05-28,ganho
1023,15935,66,2023-05-15,ganho
1024,13354,59,2023-05-28,ganho
1025,14202,155,2024-04-22,ganho
1026,6750,59,2022-03-03,ganho
1027,4870,134,2022-10-21,ganho
1028,21975,64,2025-07-30,em_negociacao
1029,18311,60,2025-06-05,ganho
1030,4991,101,2024-11-04,ganho
1031,20573,1,2022-11-26,em_negociacao
1032,10732,20,2023-07-03,em_negociacao
1033,16788,90,2022-10-10,ganho
1034,459,154,2023-12-11,ganho
1035,16518,92,2023-12-15,ganho
1036,13012,192,2024-12-19,em_negociacao
1037,4786,16,2024-02-11,ganho
1038,7390,137,2025-03-02,cancelado
1039,12368,33,2025-07-10,ganho
1040,23544,147,2024-04-30,cancelado
1041,23969,191,2022-06-25,ganho
1042,18639,193,2023-03-21,em_negociacao
1043,21475,60,2024-08-27,ganho
1044,4022,90,2023-12-08,ganho
1045,7272,7,2024-11-14,ganho
1046,5236,179,2022-09-24,ganho
1047,15076,58,2025-07-29,ganho
1048,24027,135,2025-04-19,ganho
1049,24182,200,2023-03-05,ganho
1050,18001,40,2023-02-21,ganho
1051,8640,28,2023-08-19,ganho
1052,24335,45,2023-08-26,em_negociacao
1053,22255,182,2022-01-10,ganho
1054,4758,164,2022-05-13,em_negociacao
1055,13961,88,2025-08-10,ganho
1056,12321,179,2023-08-17,ganho
1057,14011,73,2022-01-03,ganho
1058,13203,30,2023-05-24,em_negociacao
1059,7676,170,2023-12-07,ganho
1060,7829,31,2025-08-26,ganho
1061,5290,188,2024-06-07,ganho
1062,11,105,2023-04-25,ganho
1063,3826,172,2022-09-22,ganho
1064,14724,135,2023-03-02,ganho
1065,16649,190,2023-01-29,ganho
1066,18152,82,2022-07-08,ganho
1067,10410,47,2023-06-03,ganho
1068,11434,88,2022-02-23,ganho
1069,1153,7,2023-05-30,ganho
1070,22661,9,2023-05-14,em_negociacao
1071,20592,173,2022-06-19,ganho
1072,7886,168,2022-01-22,em_negociacao
1073,13410,149,2025-06-29,ganho
1074,23358,188,2024-08-29,ganho
1075,4578,181,2022-02-06,ganho
1076,15377,64,2023-08-24,ganho
1077,9827,57,2022-09-03,ganho
1078,358,5,2025-01-25,ganho
1079,1187,153,2025-02-24,ganho
1080,11366,75,2022-09-22,em_negociacao
1081,20160,54,2024-01-12,ganho
1082,5231,36,2024-10-23,em_negociacao
1083,11226,154,2023-02-09,em_negociacao
1084,12914,122,2023-05-29,ganho
1085,2466,153,2025-08-05,ganho
1086,24948,99,2022-01-12,ganho
1087,24958,132,2023-07-19,ganho
1088,6387,57,2024-04-23,ganho
1089,22904,119,2024-06-20,ganho
1090,7526,153,2023-02-09,ganho
1091,6341,37,2023-10-13,em_negociacao
1092,19214,5,2024-05-11,ganho
1093,4510,106,2025-05-24,ganho
1094,1356,133,2022-04-07,ganho
1095,12200,196,2023-12-02,em_negociacao
1096,1985,121,2022-10-15,ganho
1097,701,37,2025-05-09,em_negociacao
1098,3676,112,2024-08-06,ganho
1099,21429,47,2024-01-28,ganho
1100,11928,177,2024-02-29,ganho
1101,16411,70,2025-03-08,em_negociacao
1102,12490,143,2023-09-19,ganho
1103,4514,168,2024-04-04,ganho
1104,2410,68,2023-04-24,ganho
1105,23959,37,2023-05-02,ganho
1106,17586,67,2023-02-22,em_negociacao
1107,2584,43,2024-06-23,ganho
1108,4095,122,2023-11-03,ganho
1109,17728,29,2023-08-06,ganho
1110,8411,61,2023-07-22,ganho
1111,24251,185,2024-08-27,ganho
1112,21285,147,2023-03-07,ganho
1113,4172,113,2022-12-02,ganho
1114,13793,98,2024-06-01,ganho
1115,20153,174,2023-10-10,em_negociacao
1116,13666,171,2023-05-11,ganho
1117,22764,156,2022-08-28,ganho
1118,20235,139,2024-06-30,ganho
1119,15997,194,2025-06-19,em_negociacao
1120,21729,199,2023-03-04,ganho
1121,13852,34,2024-04-16,ganho
1122,18654,71,2025-08-06,ganho
1123,23446,171,2023-11-11,cancelado
1124,8687,112,2022-09-25,ganho
1125,19715,137,2025-06-07,ganho
1126,14483,198,2022-11-30,ganho
1127,24406,6,2025-06-01,ganho
1128,5389,82,2022-10-21,ganho
1129,22129,162,2024-01-31,ganho
1130,22177,136,2025-09-10,ganho
1131,21135,60,2022-07-14,ganho
1132,3700,79,2024-07-22,ganho
1133,24843,56,2023-09-28,ganho
1134,10018,148,2023-04-28,ganho
1135,3422,5,2024-10-27,ganho
1136,6333,145,2025-03-23,ganho
1137,2627,98,2022-08-27,em_negociacao
1138,2352,132,2024-04-03,ganho
1139,2555,108,2022-11-07,ganho
1140,9985,5,2023-07-12,ganho
1141,15197,138,2022-02-11,ganho
1142,1942,75,2022-10-19,ganho
1143,22622,128,2022-02-26,cancelado
1144,12341,164,2022-08-07,ganho
1145,1194,18,2022-10-18,ganho
1146,9248,35,2025-06-11,em_negociacao
1147,18406,152,2025-03-04,ganho
1148,13291,72,2023-02-25,ganho
1149,11382,50,2025-01-27,em_negociacao
1150,7074,71,2025-01-19,ganho
1151,6027,73,2022-08-31,em_negociacao
1152,2286,15,2025-05-11,ganho
1153,18056,114,2025-08-06,ganho
1154,8655,45,2025-02-06,ganho
1155,1166,76,2022-05-20,ganho
1156,21542,132,2022-04-19,ganho
1157,8558,86,2024-05-30,ganho
1158,1214,114,2022-07-23,em_negociacao
1159,6898,36,2023-06-20,ganho
1160,24433,134,2022-05-17,ganho
1161,2461,86,2023-07-19,ganho
1162,14281,199,2022-02-10,ganho
1163,4372,11,2023-01-07,ganho
1164,301,87,2023-03-10,em_negociacao
1165,6525,44,2024-06-02,ganho
1166,18026,6,2024-07-22,ganho
1167,22091,113,2023-07-05,ganho
1168,8418,176,2024-11-29,em_negociacao
1169,19487,135,2025-01-19,ganho
1170,1885,130,2022-09-12,ganho
1171,15385,162,2022-08-19,em_negociacao
1172,2552,163,2025-06-23,ganho
1173,17099,96,2023-06-25,ganho
1174,6658,33,2023-01-14,ganho
1175,8745,90,2023-04-04,ganho
1176,11080,138,2022-06-13,ganho
1177,18562,64,2023-02-13,ganho
1178,13762,199,2023-03-01,ganho
1179,20168,70,2025-01-21,em_negociacao
1180,18977,83,2022-05-12,ganho
1181,12760,140,2025-09-28,em_negociacao
1182,3865,5,2022-01-14,ganho
1183,10214,160,2024-10-02,ganho
1184,16769,108,2022-08-19,em_negociacao
1185,17498,115,2023-09-30,ganho
1186,23918,78,2022-10-04,ganho
1187,18837,24,2022-04-05,cancelado
1188,3799,153,2023-01-23,ganho
1189,23860,174,2022-01-19,ganho
1190,23612,139,2024-08-26,ganho
1191,14147,93,2025-03-02,ganho
1192,24440,132,2023-11-10,cancelado
1193,11781,127,2022-06-09,ganho
1194,13661,184,2022-11-10,ganho
1195,8219,178,2024-07-22,ganho
1196,11804,14,2023-06-03,ganho
1197,17294,5,2022-11-06,cancelado
1198,14700,49,2023-12-16,ganho
1199,16134,105,2022-07-17,ganho
1200,19841,161,2023-10-13,em_negociacao
1201,13560,26,2023-04-27,em_negociacao
1202,7486,156,2022-04-24,ganho
1203,16413,70,2024-08-01,cancelado
1204,22696,59,2025-02-01,em_negociacao
1205,12535,123,2024-11-22,em_negociacao
1206,4359,69,2024-09-16,ganho
1207,3156,157,2023-03-13,em_negociacao
1208,14587,156,2023-11-27,ganho
1209,7165,147,2022-05-31,ganho
1210,11846,131,2025-07-19,ganho
1211,3981,134,2025-01-26,em_negociacao
1212,4808,32,2023-07-23,ganho
1213,5471,177,2025-01-28,em_negociacao
1214,8081,173,2024-02-04,em_negociacao
1215,21074,182,2023-05-03,em_negociacao
1216,5765,95,2025-05-09,ganho
1217,22281,185,2022-02-07,ganho
1218,10705,195,2025-06-17,em_negociacao
1219,14662,121,2022-03-02,ganho
1220,7801,134,2024-01-10,ganho
1221,13237,171,2023-05-11,em_negociacao
1222,16453,104,2023-09-17,ganho
1223,1439,169,2022-07-06,ganho
1224,21166,180,2024-12-13,ganho
1225,6275,178,2023-03-27,ganho
1226,20919,104,2024-03-09,ganho
1227,10095,77,2023-10-06,ganho
1228,22547,76,2023-02-15,ganho
1229,10510,127,2024-05-15,ganho
1230,21245,18,2022-06-11,ganho
1231,4435,36,2025-06-13,ganho
1232,2706,44,2022-06-19,ganho
1233,10820,36,2024-11-24,ganho
1234,23156,75,2025-07-09,ganho
1235,13668,153,2025-04-06,ganho
1236,10490,112,2023-11-06,ganho
1237,1530,148,2022-08-05,ganho
1238,3005,78,2024-01-08,ganho
1239,5676,29,2023-05-26,ganho
1240,4262,109,2022-03-11,ganho
1241,15657,100,2023-06-04,ganho
1242,20611,186,2023-03-15,ganho
1243,11292,128,2023-12-04,cancelado
1244,3364,141,2023-09-05,ganho
1245,742,10,2022-01-15,ganho
1246,7549,172,2022-05-07,ganho
1247,19011,154,2024-07-17,em_negociacao
1248,9124,120,2022-02-15,ganho
1249,5957,171,2022-04-30,ganho
1250,807,115,2023-12-10,ganho
1251,22396,73,2022-01-26,ganho
1252,23422,65,2025-03-13,ganho
1253,23697,65,2023-03-19,ganho
1254,15368,199,2022-01-10,ganho
1255,24422,54,2022-05-29,ganho
1256,20936,1,2024-08-12,ganho
1257,1848,126,2022-03-12,ganho
1258,21545,176,2025-04-25,ganho
1259,10164,78,2025-07-29,ganho
1260,435,96,2025-08-25,ganho
1261,1357,28,2024-08-15,ganho
1262,17681,136,2025-02-09,em_negociacao
1263,3147,179,2024-11-05,em_negociacao
1264,20720,187,2023-03-11,ganho
1265,11181,117,2023-09-10,ganho
1266,5994,33,2024-06-15,ganho
1267,12317,113,2022-07-30,ganho
1268,3852,110,2022-04-22,ganho
1269,3112,131,2025-02-08,ganho
1270,5243,168,2024-05-28,em_negociacao
1271,9655,30,2024-08-17,em_negociacao
1272,21324,9,2025-06-03,em_negociacao
1273,9887,23,2023-08-07,cancelado
1274,11732,139,2024-12-06,ganho
1275,4559,99,2024-12-15,ganho
1276,6030,13,2023-03-12,em_negociacao
1277,314,87,2025-04-12,em_negociacao
1278,7049,191,2022-03-11,ganho
1279,11006,14,2025-07-19,ganho
1280,9171,196,2024-01-11,ganho
1281,4567,3,2023-06-12,ganho
1282,5484,9,2022-08-19,ganho
1283,14254,63,2025-07-13,ganho
1284,24863,54,2024-05-01,ganho
1285,14114,13,2024-06-12,ganho
1286,24747,196,2024-04-10,ganho
1287,2835,51,2024-04-20,ganho
1288,6180,101,2022-09-24,em_negociacao
1289,3420,48,2022-10-18,ganho
1290,11712,185,2023-03-24,ganho
1291,10511,198,2024-10-13,em_negociacao
1292,24814,28,2023-01-08,ganho
1293,5993,97,2022-03-12,ganho
1294,14291,153,2024-10-05,ganho
1295,13931,75,2023-08-28,ganho
1296,20949,90,2024-01-09,em_negociacao
1297,6818,88,2024-12-24,ganho
1298,24376,65,2024-06-08,ganho
1299,13349,13,2025-04-24,ganho
1300,4306,67,2024-05-11,ganho
1301,1974,14,2023-11-05,ganho
1302,19120,79,2022-05-09,ganho
1303,12012,39,2024-05-30,ganho
1304,2438,49,2022-06-07,ganho
1305,20965,165,2025-08-29,ganho
1306,15414,35,2022-01-04,ganho
1307,23576,44,2025-02-03,em_negociacao
1308,24315,193,2022-05-17,em_negociacao
1309,8453,188,2022-12-27,em_negociacao
1310,16497,44,2023-01-07,ganho
1311,3314,3,2023-02-23,ganho
1312,21961,173,2024-10-03,ganho
1313,24222,75,2025-02-20,cancelado
1314,14155,190,2024-11-20,ganho
1315,21736,37,2024-07-27,ganho
1316,24268,120,2023-05-07,em_negociacao
1317,3604,133,2022-08-19,ganho
1318,12865,124,2022-06-21,ganho
1319,18464,190,2025-01-06,ganho
1320,4496,159,2024-07-22,ganho
1321,20456,89,2025-06-04,em_negociacao
1322,8700,184,2025-04-30,ganho
1323,7177,24,2022-01-27,ganho
1324,23125,2,2022-11-03,em_negociacao
1325,163,74,2022-10-03,em_negociacao
1326,10721,168,2022-11-02,ganho
1327,565,84,2022-07-29,ganho
1328,11186,141,2024-11-08,ganho
1329,9917,126,2023-04-03,ganho
1330,17382,22,2024-03-10,ganho
1331,13020,140,2024-09-30,cancelado
1332,4972,31,2024-11-22,ganho
1333,11675,125,2023-09-06,ganho
1334,6803,111,2022-09-02,ganho
1335,22903,194,2022-01-20,ganho
1336,4442,90,2023-06-05,ganho
1337,11274,169,2022-03-03,ganho
1338,23961,123,2023-07-01,ganho
1339,14524,174,2022-05-30,ganho
1340,15233,1,2024-02-12,ganho
1341,18099,176,2023-12-23,ganho
1342,12272,94,2024-05-14,em_negociacao
1343,12282,64,2025-05-27,em_negociacao
1344,8414,51,2022-10-12,em_negociacao
1345,2628,161,2023-07-20,ganho
1346,15542,28,2025-09-16,ganho
1347,7075,195,2025-06-28,em_negociacao
1348,619,11,2023-01-11,ganho
1349,15919,172,2024-05-21,ganho
1350,18500,19,2023-09-30,ganho
1351,21245,176,2023-03-21,ganho
1352,17235,170,2024-03-20,ganho
1353,11932,132,2024-12-22,ganho
1354,4439,41,2022-10-12,ganho
1355,2370,168,2025-02-23,ganho
1356,2780,191,2024-04-21,ganho
1357,17386,150,2022-01-25,em_negociacao
1358,23563,76,2023-10-29,ganho
1359,17519,172,2022-07-09,ganho
1360,21342,157,2025-04-13,em_negociacao
1361,16982,35,2024-03-11,ganho
1362,4221,169,2023-05-07,ganho
1363,15337,155,2023-12-12,em_negociacao
1364,16849,57,2023-08-15,ganho
1365,7398,44,2022-04-06,ganho
1366,24932,177,2024-05-03,ganho
1367,8282,191,2025-08-29,ganho
1368,22889,35,2024-04-20,ganho
1369,1509,83,2024-01-16,ganho
1370,21209,183,2022-03-27,ganho
1371,10323,108,2025-06-19,ganho
1372,17013,97,2024-06-04,ganho
1373,8081,181,2023-10-01,cancelado
1374,8282,42,2023-11-25,ganho
1375,16871,60,2023-07-23,ganho
1376,18040,53,2022-11-14,ganho
1377,12528,20,2022-05-06,ganho
1378,1965,156,2023-11-14,ganho
1379,7176,23,2022-12-28,ganho
1380,11774,110,2022-06-15,ganho
1381,21568,123,2023-07-26,em_negociacao
1382,9100,85,2025-01-16,ganho
1383,24945,21,2022-01-05,ganho
1384,20730,73,2023-06-29,ganho
1385,1562,51,2024-02-07,ganho
1386,4624,158,2022-10-02,em_negociacao
1387,9840,46,2022-10-18,ganho
1388,11324,4,2024-04-07,em_negociacao
1389,9770,3,2025-04-08,ganho
1390,12833,102,2024-03-24,ganho
1391,9105,173,2025-08-15,em_negociacao
1392,24901,125,2022-10-28,em_negociacao
1393,9092,128,2025-08-08,em_negociacao
1394,2113,133,2022-10-12,ganho
1395,18707,151,2024-03-06,ganho
1396,24730,103,2025-01-15,ganho
1397,23022,79,2023-03-08,ganho
1398,8500,51,2025-07-09,ganho
1399,4225,3,2024-09-21,em_negociacao
1400,17233,41,2025-04-01,em_negociacao
1401,24676,179,2025-01-02,em_negociacao
1402,24358,108,2025-01-26,ganho
1403,2816,98,2023-12-05,ganho
1404,12686,129,2022-02-25,ganho
1405,19117,11,2022-02-28,ganho
1406,11414,145,2022-07-02,ganho
1407,9508,52,2024-06-21,ganho
1408,14091,165,2025-01-07,ganho
1409,8304,29,2022-07-09,ganho
1410,20868,160,2023-06-16,em_negociacao
1411,180,120,2025-03-20,ganho
1412,14688,147,2024-02-16,ganho
1413,7503,58,2024-07-13,em_negociacao
